Model;Instance;element;Name;Start Waiting;Start;End;Waiting Time;Process Time;Fixed Cost;Variable Cost;Resources;GetStores;PutStores
Credit Application Clerk;instance20;intermediate;Credit Application checked;389.73759496731276;389.73759496731276;389.73759496731276;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance20;START;Credit application received;389.73759496731276;389.73759496731276;389.73759496731276;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance19;activity;Assess application;372.63042178994027;372.63042178994027;393.64652268269344;0.0;21.01610089275317;5;21.01610089275317;Credit Officer;;
Credit Application Clerk;instance20;activity;Send e-mail to customer;389.73759496731276;389.73759496731276;399.3656823911865;0.0;9.628087423873751;5;4.8140437119368755;Clerk;;
Credit Application Clerk;instance20;END;Customer notified;399.3656823911865;399.3656823911865;399.3656823911865;0.0;0.0;0;0;;;
Credit Application Clerk;instance21;START;Credit application received;399.8989138211784;399.8989138211784;399.8989138211784;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance19;activity;Make credit offer;393.64652268269344;393.64652268269344;404.90996223092907;0.0;11.26343954823562;5;11.26343954823562;Credit Officer;;
Credit Application Credit Officer;instance19;END;Credit application processed;404.90996223092907;404.90996223092907;404.90996223092907;0.0;0.0;0;0;;;
Credit Application Clerk;instance21;activity;Check income sources;399.8989138211784;399.8989138211784;410.14101869836156;0.0;10.24210487718319;5;5.121052438591595;Clerk;;
Credit Application Clerk;instance21;activity;Check credit history;399.8989138211784;399.8989138211784;410.77266278491345;0.0;10.873748963735068;5;5.436874481867534;Clerk;;
Credit Application Clerk;instance21;intermediate;Credit Application checked;410.77266278491345;410.77266278491345;410.77266278491345;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance21;START;Credit application received;410.77266278491345;410.77266278491345;410.77266278491345;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance20;activity;Assess application;389.73759496731276;389.73759496731276;412.99326073036843;0.0;23.255665763055678;5;23.255665763055678;Credit Officer;;
Credit Application Clerk;instance22;START;Credit application received;420.10898377980203;420.10898377980203;420.10898377980203;0.0;0.0;0;0;;;
Credit Application Clerk;instance21;activity;Send e-mail to customer;410.77266278491345;410.77266278491345;421.46849927782597;0.0;10.695836492912495;5;5.347918246456247;Clerk;;
Credit Application Clerk;instance21;END;Customer notified;421.46849927782597;421.46849927782597;421.46849927782597;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance20;activity;Make credit offer;412.99326073036843;412.99326073036843;425.4650868612801;0.0;12.471826130911651;5;12.471826130911651;Credit Officer;;
Credit Application Credit Officer;instance20;END;Credit application processed;425.4650868612801;425.4650868612801;425.4650868612801;0.0;0.0;0;0;;;
Credit Application Clerk;instance22;activity;Check income sources;420.10898377980203;420.10898377980203;428.96565777121407;0.0;8.85667399141206;5;4.42833699570603;Clerk;;
Credit Application Clerk;instance22;activity;Check credit history;420.10898377980203;420.10898377980203;432.2533583436973;0.0;12.144374563895273;5;6.072187281947636;Clerk;;
Credit Application Clerk;instance22;intermediate;Credit Application checked;432.2533583436973;432.2533583436973;432.2533583436973;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance22;START;Credit application received;432.2533583436973;432.2533583436973;432.2533583436973;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance21;activity;Assess application;410.77266278491345;410.77266278491345;434.2959351025684;0.0;23.523272317654968;5;23.523272317654968;Credit Officer;;
Credit Application Clerk;instance23;START;Credit application received;439.8990745026656;439.8990745026656;439.8990745026656;0.0;0.0;0;0;;;
Credit Application Clerk;instance23;activity;Check income sources;439.8990745026656;439.8990745026656;442.81472574563514;0.0;2.9156512429695294;5;1.4578256214847647;Clerk;;
Credit Application Clerk;instance22;activity;Send e-mail to customer;432.2533583436973;432.2533583436973;442.94271028483786;0.0;10.689351941140579;5;5.3446759705702895;Clerk;;
Credit Application Clerk;instance22;END;Customer notified;442.94271028483786;442.94271028483786;442.94271028483786;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance21;activity;Make credit offer;434.2959351025684;434.2959351025684;445.3476561068625;0.0;11.051721004294032;5;11.051721004294032;Credit Officer;;
Credit Application Credit Officer;instance21;END;Credit application processed;445.3476561068625;445.3476561068625;445.3476561068625;0.0;0.0;0;0;;;
Credit Application Clerk;instance23;activity;Check credit history;439.8990745026656;439.8990745026656;450.8150852608269;0.0;10.916010758161299;5;5.4580053790806495;Clerk;;
Credit Application Clerk;instance23;intermediate;Credit Application checked;450.8150852608269;450.8150852608269;450.8150852608269;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance23;START;Credit application received;450.8150852608269;450.8150852608269;450.8150852608269;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance22;activity;Assess application;432.2533583436973;432.2533583436973;453.1874954851784;0.0;20.93413714148106;5;20.93413714148106;Credit Officer;;
Credit Application Credit Officer;instance22;activity;Notify rejection;453.1874954851784;453.1874954851784;457.8185866598285;0.0;4.6310911746501455;5;4.6310911746501455;Credit Officer;;
Credit Application Credit Officer;instance22;activity;Receive customer feedback;457.8185866598285;457.8185866598285;457.8185866598285;0.0;0;0;0;;;
Credit Application Clerk;instance24;START;Credit application received;458.54272893861247;458.54272893861247;458.54272893861247;0.0;0.0;0;0;;;
Credit Application Clerk;instance23;activity;Send e-mail to customer;450.8150852608269;450.8150852608269;459.14683050067447;0.0;8.331745239847557;5;4.165872619923778;Clerk;;
Credit Application Clerk;instance23;END;Customer notified;459.14683050067447;459.14683050067447;459.14683050067447;0.0;0.0;0;0;;;
Credit Application Clerk;instance24;activity;Check income sources;458.54272893861247;458.54272893861247;462.7108579814271;0.0;4.168129042814627;5;2.0840645214073135;Clerk;;
Credit Application Credit Officer;instance23;activity;Assess application;450.8150852608269;450.8150852608269;471.12821226544963;0.0;20.313127004622718;5;20.313127004622718;Credit Officer;;
Credit Application Clerk;instance24;activity;Check credit history;458.54272893861247;458.54272893861247;471.19162008189215;0.0;12.648891143279672;5;6.324445571639836;Clerk;;
Credit Application Clerk;instance24;intermediate;Credit Application checked;471.19162008189215;471.19162008189215;471.19162008189215;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance24;START;Credit application received;471.19162008189215;471.19162008189215;471.19162008189215;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance22;activity;Assess application;457.8185866598285;457.8185866598285;477.94125009043825;0.0;20.122663430609762;5;20.122663430609762;Credit Officer;;
Credit Application Clerk;instance25;START;Credit application received;478.3919974710111;478.3919974710111;478.3919974710111;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance23;activity;Make credit offer;471.12821226544963;471.12821226544963;479.3306456685568;0.0;8.202433403107214;5;8.202433403107214;Credit Officer;;
Credit Application Credit Officer;instance23;END;Credit application processed;479.3306456685568;479.3306456685568;479.3306456685568;0.0;0.0;0;0;;;
Credit Application Clerk;instance24;activity;Send e-mail to customer;471.19162008189215;471.19162008189215;483.8553392076463;0.0;12.663719125754142;5;6.331859562877071;Clerk;;
Credit Application Clerk;instance24;END;Customer notified;483.8553392076463;483.8553392076463;483.8553392076463;0.0;0.0;0;0;;;
Credit Application Clerk;instance25;activity;Check credit history;478.3919974710111;478.3919974710111;487.30342126337274;0.0;8.911423792361633;5;4.455711896180817;Clerk;;
Credit Application Clerk;instance25;activity;Check income sources;478.3919974710111;478.3919974710111;490.38132941587867;0.0;11.989331944867539;5;5.994665972433769;Clerk;;
Credit Application Clerk;instance25;intermediate;Credit Application checked;490.38132941587867;490.38132941587867;490.38132941587867;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance25;START;Credit application received;490.38132941587867;490.38132941587867;490.38132941587867;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance22;activity;Make credit offer;477.94125009043825;479.3306456685568;492.18980061554674;1.389395578118581;12.859154946989943;5;12.859154946989943;Credit Officer;;
Credit Application Credit Officer;instance22;END;Credit application processed;492.18980061554674;492.18980061554674;492.18980061554674;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance24;activity;Assess application;471.19162008189215;477.94125009043825;498.4802060732386;6.749630008546092;20.53895598280035;5;20.53895598280035;Credit Officer;;
Credit Application Clerk;instance26;START;Credit application received;498.7453279006361;498.7453279006361;498.7453279006361;0.0;0.0;0;0;;;
Credit Application Clerk;instance25;activity;Send e-mail to customer;490.38132941587867;490.38132941587867;499.1268207994803;0.0;8.745491383601621;5;4.3727456918008105;Clerk;;
Credit Application Clerk;instance25;END;Customer notified;499.1268207994803;499.1268207994803;499.1268207994803;0.0;0.0;0;0;;;
Credit Application Clerk;instance26;activity;Check income sources;498.7453279006361;498.7453279006361;502.27562011244385;0.0;3.530292211807738;5;1.765146105903869;Clerk;;
Credit Application Clerk;instance26;activity;Check credit history;498.7453279006361;498.7453279006361;506.69317305680653;0.0;7.947845156170431;5;3.9739225780852157;Clerk;;
Credit Application Clerk;instance26;intermediate;Credit Application checked;506.69317305680653;506.69317305680653;506.69317305680653;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance26;START;Credit application received;506.69317305680653;506.69317305680653;506.69317305680653;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance24;activity;Make credit offer;498.4802060732386;498.4802060732386;509.1741882775738;0.0;10.69398220433519;5;10.69398220433519;Credit Officer;;
Credit Application Credit Officer;instance24;END;Credit application processed;509.1741882775738;509.1741882775738;509.1741882775738;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance25;activity;Assess application;490.38132941587867;492.18980061554674;512.7888538777773;1.8084711996680767;20.59905326223058;5;20.59905326223058;Credit Officer;;
Credit Application Clerk;instance26;activity;Send e-mail to customer;506.69317305680653;506.69317305680653;515.0627507965711;0.0;8.369577739764594;5;4.184788869882297;Clerk;;
Credit Application Clerk;instance26;END;Customer notified;515.0627507965711;515.0627507965711;515.0627507965711;0.0;0.0;0;0;;;
Credit Application Clerk;instance27;START;Credit application received;517.9694261011135;517.9694261011135;517.9694261011135;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance25;activity;Make credit offer;512.7888538777773;512.7888538777773;521.9747647762437;0.0;9.185910898466284;5;9.185910898466284;Credit Officer;;
Credit Application Credit Officer;instance25;END;Credit application processed;521.9747647762437;521.9747647762437;521.9747647762437;0.0;0.0;0;0;;;
Credit Application Clerk;instance27;activity;Check credit history;517.9694261011135;517.9694261011135;526.9626227419117;0.0;8.993196640798125;5;4.4965983203990625;Clerk;;
Credit Application Clerk;instance27;activity;Check income sources;517.9694261011135;517.9694261011135;528.5427111144992;0.0;10.573285013385677;5;5.286642506692838;Clerk;;
Credit Application Clerk;instance27;intermediate;Credit Application checked;528.5427111144992;528.5427111144992;528.5427111144992;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance27;START;Credit application received;528.5427111144992;528.5427111144992;528.5427111144992;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance26;activity;Assess application;506.69317305680653;509.1741882775738;529.5800044208742;2.48101522076729;20.405816143300346;5;20.405816143300346;Credit Officer;;
Credit Application Clerk;instance28;START;Credit application received;537.3011377111775;537.3011377111775;537.3011377111775;0.0;0.0;0;0;;;
